id_musica,titulo,artista,genero,ano_lancamento,duracao_ms,popularidade,streams_milhoes,danceability,energy,valence,acousticness,speechiness,liveness,bpm,tom,modo,explicito,selo
TRK07750,Body,Florence + The Machine,Indie,2013,158753,52,573.4,0.524,0.251,0.502,0.285,0.093,0.08,110,G,Maior,Não,Interscope
TRK07751,Tu Sonrisa Sola,Daddy Yankee,Latin,2015,258245,59,742.9,0.666,0.62,0.165,0.16,0.39,0.208,102,D#,Maior,Não,Independent
TRK07752,Cheer Up,ITZY,K-Pop,2020,163898,60,831.7,0.602,0.741,0.566,0.162,0.134,0.138,102,D#,Maior,Não,Universal Music
TRK07753,Moon Sunshine,Luke Combs,Country,2021,247742,39,338.5,0.598,0.549,0.518,0.095,0.169,0.122,131,C,Maior,Não,Atlantic Records
TRK07754,Better,The 1975,Indie,2016,184320,60,825.3,0.752,0.514,0.308,0.232,0.174,0.281,117,A,Maior,Não,Atlantic Records
TRK07755,Star Magic,Nicki Minaj,Hip-Hop,2024,177731,50,547.2,0.717,0.869,0.626,0.095,0.029,0.21,66,D#,Menor,Não,Capitol Records
TRK07756,Free Yours Shadow,Glass Animals,Indie,2012,235380,49,492.7,0.555,0.598,0.455,0.481,0.114,0.126,99,F,Maior,Sim,Universal Music
TRK07757,Body Nothing,Khalid,R&B,2024,195141,83,1121.5,0.593,0.469,0.661,0.208,0.119,0.043,108,C,Maior,Não,Warner Music
TRK07758,Goodbye,Ed Sheeran,Pop,2010,244006,52,612.8,0.756,0.757,0.698,0.534,0.393,0.129,99,B,Maior,Sim,Universal Music
TRK07759,Forever Stay Moon,Lil Wayne,Hip-Hop,2014,242866,85,1019.8,0.664,0.753,0.648,0.297,0.155,0.443,93,F,Menor,Sim,Republic Records
TRK07760,Tonight Together,Drake,Hip-Hop,2022,140784,61,693.3,0.817,0.611,0.385,0.698,0.46,0.118,81,G,Menor,Não,Sony Music
TRK07761,Pink Venom,BLACKPINK,K-Pop,2023,224397,58,645.0,0.855,0.643,0.515,0.15,0.194,0.088,123,F#,Maior,Não,Warner Music
TRK07762,Sun Star Love,Kanye West,Hip-Hop,2015,222335,53,771.7,0.697,0.773,0.492,0.14,0.049,0.286,121,B,Maior,Sim,Atlantic Records
TRK07763,Sky,Bruno Mars,Pop,2023,200426,76,937.8,0.723,0.626,0.654,0.402,0.291,0.035,128,A#,Menor,Não,Independent
TRK07764,Run,Maren Morris,Country,2022,185626,43,441.9,0.678,0.603,0.295,0.395,0.247,0.041,104,G,Menor,Não,Columbia Records
TRK07765,Everything Angel,Florence + The Machine,Indie,2025,267320,67,876.5,0.507,0.488,0.832,0.043,0.049,0.148,70,G,Menor,Não,Warner Music
TRK07766,Te Quiero,J Balvin,Latin,2014,141202,53,681.8,0.858,0.564,0.628,0.343,0.103,0.148,120,C,Menor,Não,RCA Records
TRK07767,Corazón Imposible,Ozuna,Latin,2021,254642,47,488.7,0.934,0.99,0.733,0.623,0.023,0.409,135,D#,Menor,Não,Columbia Records
TRK07768,Shining Together,Billie Eilish,Pop,2015,246880,73,881.5,0.688,0.78,0.605,0.328,0.101,0.128,138,A,Maior,Não,Capitol Records
TRK07769,Dance,Selena Gomez,Pop,2022,203002,71,889.7,0.681,0.642,0.679,0.193,0.238,0.296,70,C,Maior,Não,Warner Music
TRK07770,Mine Dance Us,Mitski,Indie,2019,217416,48,521.5,0.431,0.542,0.719,0.151,0.07,0.085,124,D,Menor,Não,Interscope
TRK07771,Together Today Rising,Khalid,R&B,2025,126977,65,783.1,0.537,0.427,0.339,0.171,0.127,0.436,60,D,Menor,Sim,Atlantic Records
TRK07772,Star,Marshmello,Electronic,2024,185821,86,987.1,0.648,0.906,0.57,0.235,0.287,0.217,138,G,Menor,Não,Warner Music
TRK07773,Bésame,Sebastián Yatra,Latin,2025,227234,58,645.1,0.727,0.869,0.411,0.163,0.384,0.263,141,A#,Menor,Não,RCA Records
TRK07774,Dame Mi Amor,Farruko,Reggaeton,2021,149377,100,1221.2,0.756,0.808,0.751,0.481,0.13,0.222,135,C#,Menor,Sim,Republic Records
TRK07775,Joy Light,Harry Styles,Pop,2020,198277,79,1033.4,0.574,0.758,0.502,0.451,0.083,0.092,102,A,Maior,Não,Independent
TRK07776,Bright Memories,H.E.R.,R&B,2015,194304,54,678.4,0.868,0.415,0.325,0.112,0.268,0.325,96,E,Maior,Não,Def Jam
TRK07777,Love Joy,Cardi B,Hip-Hop,2021,209950,77,966.3,0.643,0.713,0.426,0.472,0.09,0.345,83,D#,Maior,Sim,Def Jam
TRK07778,Fire Stronger Dark,Maren Morris,Country,2022,211178,41,488.7,0.529,0.482,0.568,0.121,0.319,0.233,99,D,Menor,Não,Warner Music
TRK07779,Despacito,Ozuna,Latin,2018,242655,43,555.7,0.707,0.575,0.703,0.629,0.413,0.18,122,D#,Menor,Não,Def Jam
TRK07780,Higher Rising Us,Eminem,Hip-Hop,2022,209043,85,950.3,0.866,0.486,0.899,0.094,0.326,0.266,93,A,Menor,Sim,Atlantic Records
TRK07781,Magic,Hozier,Indie,2020,196594,77,969.6,0.476,0.554,0.492,0.241,0.328,0.317,141,C#,Menor,Sim,Sony Music
TRK07782,Bright,Dua Lipa,Pop,2015,205082,46,526.7,0.775,0.639,0.796,0.104,0.213,0.446,126,A,Menor,Não,Sony Music
TRK07783,Boy With Luv,IVE,K-Pop,2023,186721,97,1200.2,0.694,0.791,0.364,0.271,0.164,0.05,130,B,Menor,Não,Warner Music
TRK07784,Broken Rain,Linkin Park,Rock,2015,198299,61,713.4,0.488,0.903,0.376,0.346,0.191,0.143,128,C#,Maior,Não,Republic Records
TRK07785,Believe Free,Nicki Minaj,Hip-Hop,2019,201256,47,544.0,0.74,0.746,0.781,0.219,0.158,0.283,94,A,Menor,Não,Columbia Records
TRK07786,Crazy Today,Drake,Hip-Hop,2019,189361,31,258.2,0.754,0.802,0.733,0.173,0.021,0.067,103,C#,Maior,Sim,Interscope
TRK07787,Closer,Glass Animals,Indie,2017,198685,47,453.9,0.763,0.657,0.455,0.123,0.369,0.168,90,C,Menor,Não,Warner Music
TRK07788,Rising,Bruno Mars,Pop,2023,210840,41,542.0,0.807,0.875,0.712,0.424,0.229,0.166,94,D#,Menor,Não,Sony Music
TRK07789,Dancing Yours,Eminem,Hip-Hop,2021,183350,54,654.8,0.689,0.593,0.544,0.427,0.152,0.121,60,G,Maior,Sim,Independent
TRK07790,Bailando,Karol G,Latin,2022,210688,93,1064.8,0.815,0.689,0.603,0.444,0.173,0.387,112,E,Menor,Não,Columbia Records
TRK07791,Yours,Fall Out Boy,Rock,2020,220714,58,706.9,0.571,0.837,0.74,0.496,0.228,0.06,143,F#,Menor,Sim,RCA Records
TRK07792,Never,Cardi B,Hip-Hop,2019,245310,85,1002.4,0.717,0.471,0.187,0.541,0.036,0.403,80,F#,Menor,Não,Warner Music
TRK07793,Always Sky,Shawn Mendes,Pop,2020,199726,71,858.6,0.745,0.767,0.99,0.435,0.228,0.039,132,C#,Menor,Não,Sony Music
TRK07794,After Like,(G)I-DLE,K-Pop,2016,264003,45,530.4,0.71,0.523,0.577,0.309,0.17,0.089,82,D,Maior,Não,Warner Music
TRK07795,Kiss Run,Alicia Keys,R&B,2017,204657,40,506.5,0.632,0.654,0.553,0.501,0.105,0.18,99,B,Menor,Não,Sony Music
TRK07796,Tonight Apart,Billie Eilish,Pop,2024,194189,81,831.7,0.723,0.524,0.546,0.139,0.039,0.252,127,F,Menor,Sim,Independent
TRK07797,Stronger Shadow,Tame Impala,Indie,2018,270329,64,750.7,0.692,0.31,0.595,0.317,0.167,0.059,131,A,Menor,Não,Universal Music
TRK07798,Te Quiero Tu Sonrisa,Bad Bunny,Latin,2016,188452,75,868.6,0.676,0.857,0.66,0.382,0.059,0.307,127,A,Maior,Não,Sony Music
TRK07799,Joy Together Anywhere,Maren Morris,Country,2025,193091,22,318.6,0.504,0.672,0.429,0.531,0.131,0.4,123,B,Maior,Não,Columbia Records
TRK07800,Night Shadow Tomorrow,Kendrick Lamar,Hip-Hop,2024,191617,30,466.4,0.856,0.487,0.713,0.212,0.381,0.136,88,F,Menor,Não,Capitol Records
TRK07801,Anywhere,Chris Stapleton,Country,2013,239206,72,893.7,0.598,0.421,0.84,0.463,0.156,0.24,121,F,Menor,Sim,Def Jam
TRK07802,Always Sun Together,Red Hot Chili Peppers,Rock,2016,185714,71,933.7,0.594,0.907,0.557,0.536,0.021,0.273,132,B,Menor,Não,Capitol Records
TRK07803,Soul Yours,Calvin Harris,Electronic,2023,229832,76,963.2,0.832,0.676,0.462,0.294,0.214,0.098,121,F,Menor,Não,Warner Music
TRK07804,Lost,Alicia Keys,R&B,2021,125383,91,1089.5,0.663,0.455,0.537,0.272,0.176,0.322,72,E,Maior,Não,Columbia Records
TRK07805,Dark Pain Soul,The Weeknd,R&B,2020,172223,70,779.3,0.486,0.227,0.565,0.316,0.205,0.522,90,G#,Maior,Sim,Columbia Records
TRK07806,Lonely Moon Run,Sabrina Carpenter,Pop,2019,161303,96,1062.4,0.637,0.946,0.687,0.23,0.172,0.083,126,C,Menor,Não,Atlantic Records
TRK07807,Nothing Maybe Yours,Billie Eilish,Pop,2020,194700,71,885.2,0.772,0.67,0.675,0.149,0.332,0.233,142,B,Menor,Não,Def Jam
TRK07808,Sunshine,Avicii,Electronic,2014,198646,44,477.1,0.795,0.852,0.704,0.59,0.078,0.084,130,D#,Menor,Sim,Republic Records
TRK07809,Fancy,ENHYPEN,K-Pop,2025,202138,100,1302.7,0.719,0.656,0.577,0.261,0.333,0.033,116,A#,Menor,Não,Capitol Records
TRK07810,Tonight Stronger Laugh,Martin Garrix,Electronic,2017,264924,47,578.0,0.686,0.915,0.517,0.269,0.237,0.161,105,C,Maior,Não,Columbia Records
TRK07811,Lost Rain,OneRepublic,Rock,2018,222193,74,847.1,0.582,0.853,0.22,0.403,0.266,0.198,120,A#,Maior,Não,Warner Music
TRK07812,Lonely Laugh Young,Bruno Mars,Pop,2019,181609,65,687.1,0.582,0.667,0.513,0.048,0.371,0.064,120,C#,Menor,Não,Universal Music
TRK07813,Despacito,Daddy Yankee,Latin,2024,235679,100,1310.2,0.654,0.839,0.243,0.197,0.149,0.04,118,B,Maior,Não,RCA Records
TRK07814,Bésame Corazón,Daddy Yankee,Latin,2024,290728,75,877.6,0.689,0.886,0.559,0.231,0.055,0.366,117,A,Menor,Não,Warner Music
TRK07815,Gone Love,Future,Hip-Hop,2018,217984,58,743.4,0.816,0.674,0.462,0.062,0.151,0.078,67,F,Maior,Sim,RCA Records
TRK07816,Never Sunshine,Justin Bieber,Pop,2011,229824,67,738.8,0.57,0.754,0.467,0.188,0.127,0.099,129,G,Menor,Não,Universal Music
TRK07817,Bailando,Myke Towers,Reggaeton,2012,216420,62,755.8,0.793,0.671,0.845,0.481,0.145,0.144,126,C,Maior,Sim,RCA Records
TRK07818,Today Paradise,Red Hot Chili Peppers,Rock,2020,209242,67,703.8,0.533,0.718,0.349,0.413,0.166,0.052,129,B,Maior,Não,Columbia Records
TRK07819,OMG,Red Velvet,K-Pop,2025,171625,76,985.8,0.553,0.636,0.896,0.325,0.193,0.205,141,B,Menor,Não,Capitol Records
TRK07820,Shadow Gone,Marshmello,Electronic,2024,267438,58,579.1,0.77,0.965,0.396,0.182,0.198,0.113,115,C,Menor,Não,Def Jam
TRK07821,What Is Love?,TXT,K-Pop,2013,229664,31,362.8,0.649,0.829,0.148,0.212,0.213,0.133,117,E,Maior,Sim,Def Jam
TRK07822,Pain,Foo Fighters,Rock,2023,214052,67,611.6,0.486,0.863,0.335,0.256,0.194,0.113,107,D#,Menor,Não,Sony Music
TRK07823,Bailando,Rosalía,Latin,2018,234540,24,282.7,0.834,0.868,0.659,0.041,0.244,0.136,113,D,Maior,Sim,Def Jam
TRK07824,Te Quiero,Myke Towers,Reggaeton,2018,213849,34,311.4,0.803,0.706,0.248,0.168,0.096,0.077,150,G#,Menor,Sim,Def Jam
TRK07825,Feel,Paramore,Rock,2012,246368,26,348.8,0.67,0.814,0.629,0.22,0.321,0.44,131,B,Menor,Não,Independent
TRK07826,Reggaetón,Maluma,Latin,2013,240540,68,833.4,0.625,0.834,0.39,0.297,0.357,0.024,118,D,Maior,Não,Universal Music
TRK07827,Closer,Lana Del Rey,Indie,2024,175158,77,873.6,0.81,0.766,0.691,0.473,0.133,0.112,140,E,Maior,Não,Interscope
TRK07828,Heaven Rain,Dua Lipa,Pop,2017,205126,93,1132.6,0.716,0.857,0.591,0.505,0.238,0.076,119,A,Maior,Sim,Def Jam
TRK07829,Together,Selena Gomez,Pop,2024,230690,39,577.7,0.668,0.782,0.464,0.44,0.201,0.376,137,E,Maior,Não,Universal Music
TRK07830,Burning,Justin Bieber,Pop,2023,217363,76,900.1,0.611,0.657,0.758,0.346,0.18,0.336,111,A#,Maior,Não,Capitol Records
TRK07831,Shining Need,Tim McGraw,Country,2018,197752,76,1000.4,0.487,0.682,0.285,0.691,0.13,0.07,124,G#,Maior,Não,Universal Music
TRK07832,TT,ENHYPEN,K-Pop,2021,169878,59,771.6,0.522,0.79,0.553,0.259,0.317,0.196,126,G#,Menor,Não,Independent
TRK07833,Tears,Diplo,Electronic,2016,191854,49,518.0,0.781,0.876,0.401,0.099,0.264,0.108,125,G#,Menor,Não,Def Jam
TRK07834,Together Hello,Fall Out Boy,Rock,2021,199144,70,887.6,0.605,0.632,0.085,0.205,0.617,0.191,121,G#,Menor,Não,Warner Music
TRK07835,Corazón Bailando,Tego Calderón,Reggaeton,2011,180300,66,857.5,0.614,0.684,0.567,0.103,0.13,0.048,106,G,Maior,Sim,Atlantic Records
TRK07836,Super Shy,EXO,K-Pop,2019,180308,66,758.7,0.68,0.806,0.468,0.284,0.281,0.05,108,F#,Menor,Não,Def Jam
TRK07837,Sky Nothing,Florence + The Machine,Indie,2019,206429,64,827.7,0.568,0.347,0.597,0.68,0.318,0.149,113,D,Menor,Não,Interscope
TRK07838,Always,Kendrick Lamar,Hip-Hop,2024,130523,74,855.2,0.817,0.736,0.639,0.322,0.085,0.02,103,C#,Maior,Sim,Independent
TRK07839,Apart,The 1975,Indie,2025,143271,70,921.1,0.737,0.633,0.41,0.436,0.284,0.176,129,F#,Maior,Sim,Sony Music
TRK07840,Night,Arctic Monkeys,Rock,2022,155357,68,776.4,0.625,0.976,0.716,0.232,0.184,0.369,149,F#,Maior,Não,RCA Records
TRK07841,Mine,Arctic Monkeys,Rock,2023,288492,43,517.9,0.466,0.99,0.571,0.43,0.195,0.441,115,D,Maior,Não,Capitol Records
TRK07842,Lost Shining,Harry Styles,Pop,2022,194922,63,782.7,0.627,0.87,0.591,0.065,0.454,0.092,115,A,Maior,Não,Sony Music
TRK07843,Pain Want,Kanye West,Hip-Hop,2018,248204,70,875.4,0.694,0.724,0.724,0.399,0.137,0.133,83,F,Menor,Sim,Atlantic Records
TRK07844,Falling Rain Body,Bon Iver,Indie,2025,143565,71,815.9,0.604,0.623,0.686,0.522,0.054,0.301,117,B,Menor,Não,Interscope
TRK07845,Sunshine Moon Higher,Billie Eilish,Pop,2022,248272,51,707.2,0.815,0.431,0.377,0.166,0.347,0.215,98,G#,Menor,Não,Sony Music
TRK07846,Shining,Katy Perry,Pop,2022,270187,88,1078.7,0.733,0.649,0.739,0.309,0.112,0.074,125,C,Maior,Não,Atlantic Records
TRK07847,Want Today,Panic! At The Disco,Rock,2022,264803,100,1138.6,0.64,0.919,0.279,0.077,0.118,0.058,135,C#,Menor,Não,Sony Music
TRK07848,Rain Alone,SZA,R&B,2023,151063,60,748.2,0.751,0.399,0.667,0.285,0.37,0.139,96,C#,Maior,Sim,Atlantic Records
TRK07849,Broken,Post Malone,Hip-Hop,2018,141926,56,627.4,0.772,0.834,0.531,0.245,0.102,0.245,77,E,Maior,Não,Interscope
TRK07850,Forever Young Shadow,Tame Impala,Indie,2019,240447,64,740.9,0.713,0.308,0.628,0.119,0.151,0.116,71,E,Maior,Não,Republic Records
TRK07851,Heaven Rain,Paramore,Rock,2016,232038,71,902.1,0.499,0.671,0.446,0.368,0.248,0.155,126,F#,Menor,Não,Atlantic Records
TRK07852,Memories Feel,Chris Brown,R&B,2019,173300,10,35.9,0.651,0.65,0.444,0.419,0.201,0.163,100,C#,Menor,Não,Def Jam
TRK07853,Despacito Fiesta,Maluma,Latin,2021,209791,79,929.3,0.846,0.927,0.207,0.381,0.148,0.022,127,B,Menor,Não,Capitol Records
TRK07854,Angel,The 1975,Indie,2022,213618,97,1163.0,0.511,0.306,0.716,0.08,0.074,0.045,104,B,Menor,Não,Republic Records
TRK07855,Closer Smile Star,The Weeknd,Rock,2025,194183,76,904.3,0.572,0.565,0.707,0.546,0.026,0.127,167,C,Maior,Não,Sony Music
TRK07856,Us,Katy Perry,Pop,2011,244881,64,823.7,0.822,0.613,0.482,0.136,0.144,0.121,110,G,Menor,Não,Republic Records
TRK07857,Cry Angel Tears,Chris Brown,R&B,2021,226871,57,709.3,0.412,0.675,0.615,0.126,0.282,0.027,122,F#,Menor,Não,Def Jam
TRK07858,Anywhere Sun Mine,Eminem,Hip-Hop,2014,203900,37,421.4,0.723,0.819,0.99,0.488,0.135,0.283,93,E,Maior,Não,Interscope
TRK07859,We,21 Savage,Hip-Hop,2020,234928,68,797.6,0.659,0.735,0.367,0.049,0.078,0.212,90,B,Menor,Não,RCA Records
TRK07860,Burning Rain,Kane Brown,Country,2018,211701,59,720.0,0.76,0.788,0.834,0.615,0.132,0.151,110,B,Menor,Sim,Warner Music
TRK07861,Bésame Reggaetón,Karol G,Latin,2021,264483,77,932.2,0.734,0.913,0.456,0.464,0.253,0.122,127,D,Maior,Não,Atlantic Records
TRK07862,Night,Kendrick Lamar,Hip-Hop,2018,231162,56,632.4,0.752,0.697,0.536,0.077,0.337,0.051,91,D#,Menor,Sim,Atlantic Records
TRK07863,After Like,BTS,K-Pop,2024,208825,61,736.6,0.743,0.633,0.434,0.219,0.331,0.106,116,G#,Maior,Não,Universal Music
TRK07864,Vida,Rosalía,Latin,2020,264806,79,978.2,0.781,0.973,0.557,0.327,0.144,0.428,139,F#,Maior,Não,Sony Music
TRK07865,Lonely,Cardi B,Hip-Hop,2025,203634,63,758.1,0.833,0.805,0.462,0.036,0.074,0.297,97,F,Maior,Sim,Republic Records
TRK07866,Dream,Chris Brown,R&B,2024,231492,66,805.5,0.672,0.54,0.462,0.327,0.196,0.179,118,G#,Maior,Não,Columbia Records
TRK07867,Bailando,J Balvin,Latin,2014,211523,64,806.8,0.71,0.693,0.504,0.085,0.148,0.22,111,A,Menor,Não,Def Jam
TRK07868,Touch Angel,Katy Perry,Pop,2016,277633,47,536.8,0.624,0.583,0.665,0.379,0.133,0.136,123,F#,Menor,Sim,Columbia Records
TRK07869,Free Hello,Charlie Puth,Pop,2023,154026,72,860.5,0.829,0.494,0.641,0.3,0.216,0.033,110,G#,Menor,Não,Universal Music
TRK07870,Tonight Rain,Calvin Harris,Electronic,2011,161597,64,725.6,0.784,0.798,0.448,0.097,0.254,0.02,141,A,Menor,Não,Sony Music
TRK07871,Body Free,Major Lazer,Electronic,2014,229105,64,755.1,0.718,0.674,0.356,0.387,0.272,0.16,126,B,Menor,Sim,Atlantic Records
TRK07872,Touch Closer,Harry Styles,Pop,2017,140038,46,648.8,0.733,0.653,0.704,0.066,0.098,0.241,130,C#,Maior,Não,Interscope
TRK07873,Higher,Justin Bieber,Pop,2024,177962,65,742.0,0.538,0.65,0.805,0.078,0.336,0.097,133,A#,Maior,Não,Warner Music
TRK07874,Lonely Run,Olivia Rodrigo,Pop,2014,231329,54,673.0,0.581,0.798,0.307,0.516,0.341,0.112,98,E,Menor,Sim,Interscope
TRK07875,Loca,Myke Towers,Reggaeton,2011,247165,58,734.8,0.99,0.725,0.185,0.534,0.181,0.341,121,A#,Menor,Não,Warner Music
TRK07876,Lost,Eminem,Hip-Hop,2023,165659,96,1091.3,0.809,0.607,0.679,0.215,0.386,0.14,62,E,Menor,Não,Sony Music
TRK07877,Stay Gone Sun,Marshmello,Electronic,2023,169047,100,1168.3,0.727,0.803,0.323,0.177,0.25,0.146,108,D,Maior,Não,Republic Records
TRK07878,Need Fire,Lil Wayne,Hip-Hop,2024,148829,79,996.2,0.739,0.631,0.615,0.139,0.408,0.144,114,A#,Menor,Sim,Republic Records
TRK07879,Boy With Luv,Stray Kids,K-Pop,2013,260995,77,942.9,0.684,0.788,0.452,0.057,0.208,0.22,127,D,Maior,Não,Republic Records
TRK07880,Wild,Megan Thee Stallion,Hip-Hop,2024,233810,46,571.4,0.774,0.559,0.298,0.211,0.022,0.111,90,B,Menor,Sim,Atlantic Records
TRK07881,Smile Stay,Future,Hip-Hop,2025,268552,93,1175.4,0.77,0.672,0.29,0.361,0.35,0.106,85,F#,Maior,Não,Republic Records
TRK07882,Heaven Heart,Ed Sheeran,Pop,2022,226907,55,625.7,0.774,0.729,0.753,0.131,0.202,0.138,103,E,Menor,Sim,Interscope
TRK07883,Bésame,Manuel Turizo,Latin,2018,176289,57,577.0,0.752,0.865,0.26,0.108,0.052,0.122,113,G#,Menor,Não,Capitol Records
TRK07884,Stronger Cry,Post Malone,Hip-Hop,2019,258466,45,602.0,0.84,0.655,0.419,0.523,0.465,0.103,98,C,Maior,Sim,Republic Records
TRK07885,Run,Linkin Park,Rock,2017,255441,30,372.8,0.351,0.804,0.444,0.384,0.24,0.229,121,D#,Maior,Não,Independent
TRK07886,What Is Love?,Stray Kids,K-Pop,2021,251051,65,881.6,0.579,0.574,0.322,0.208,0.286,0.211,144,G,Menor,Não,RCA Records
TRK07887,Maybe,Taylor Swift,Pop,2024,199170,88,1021.4,0.747,0.793,0.454,0.724,0.259,0.136,127,F,Maior,Não,Independent
TRK07888,Dark Shine,J. Cole,Hip-Hop,2023,142623,97,1172.6,0.6,0.422,0.525,0.59,0.48,0.328,109,B,Menor,Sim,Capitol Records
TRK07889,Shadow Moon,Ed Sheeran,Pop,2020,237448,57,706.4,0.683,0.762,0.553,0.162,0.17,0.065,110,F,Maior,Sim,RCA Records
TRK07890,Tears,Maroon 5,Rock,2021,221085,80,878.3,0.435,0.696,0.809,0.237,0.151,0.207,109,D,Menor,Não,Universal Music
TRK07891,Maniac,ENHYPEN,K-Pop,2013,157942,92,1124.9,0.697,0.56,0.577,0.692,0.092,0.02,110,D#,Menor,Não,Columbia Records
TRK07892,Tonight Closer,Fall Out Boy,Rock,2017,207296,41,522.2,0.796,0.833,0.64,0.178,0.42,0.518,114,B,Maior,Não,RCA Records
TRK07893,Noche,Daddy Yankee,Latin,2020,159144,92,1009.5,0.685,0.736,0.599,0.564,0.108,0.234,140,E,Menor,Não,RCA Records
TRK07894,Wild,Sabrina Carpenter,Pop,2025,200970,50,673.9,0.851,0.651,0.66,0.314,0.446,0.318,150,B,Menor,Não,Sony Music
TRK07895,Cry Broken,Alicia Keys,R&B,2025,194375,81,1047.1,0.583,0.572,0.601,0.383,0.326,0.304,98,G,Maior,Não,RCA Records
TRK07896,Lonely Dark,Tiësto,Electronic,2016,143014,43,550.8,0.77,0.773,0.918,0.428,0.098,0.047,116,F#,Menor,Não,Sony Music
TRK07897,Tu Sonrisa,Camilo,Latin,2024,189241,90,972.6,0.761,0.863,0.518,0.179,0.157,0.253,121,A#,Menor,Não,Universal Music
TRK07898,Night Us Dancing,Post Malone,Hip-Hop,2018,187464,87,1140.8,0.598,0.627,0.505,0.363,0.325,0.087,84,D#,Menor,Sim,Capitol Records
TRK07899,Cry Joy,Panic! At The Disco,Rock,2025,254339,79,933.4,0.516,0.796,0.813,0.22,0.047,0.121,126,B,Menor,Não,Warner Music
TRK07900,ELEVEN,Stray Kids,K-Pop,2022,190492,50,618.1,0.581,0.726,0.823,0.077,0.046,0.224,120,F#,Menor,Não,Columbia Records
TRK07901,Joy Stronger,Nicki Minaj,Hip-Hop,2024,183404,100,1177.9,0.882,0.623,0.516,0.076,0.148,0.304,102,A,Menor,Não,Independent
TRK07902,Anywhere Run,Charlie Puth,Pop,2025,230361,100,1157.8,0.754,0.589,0.361,0.429,0.338,0.238,110,D#,Maior,Não,Capitol Records
TRK07903,Today Light,Kygo,Electronic,2025,144727,69,873.2,0.877,0.797,0.503,0.365,0.571,0.077,132,E,Menor,Não,Independent
TRK07904,Somewhere Heart,Lord Huron,Indie,2012,263177,56,703.0,0.393,0.457,0.68,0.401,0.169,0.248,101,A#,Menor,Não,Republic Records
TRK07905,Better Pain Wild,Major Lazer,Electronic,2024,301579,40,398.9,0.771,0.774,0.48,0.31,0.203,0.116,142,A,Menor,Não,Def Jam
TRK07906,After Like,BLACKPINK,K-Pop,2017,135888,39,422.9,0.748,0.846,0.248,0.377,0.288,0.071,148,A#,Menor,Não,Independent
TRK07907,Shadow Memories,"Tyler, The Creator",Hip-Hop,2020,196082,98,1207.1,0.577,0.665,0.701,0.244,0.273,0.14,95,A,Menor,Sim,Def Jam
TRK07908,Cry,Usher,R&B,2019,226325,74,920.7,0.563,0.511,0.788,0.12,0.161,0.446,89,B,Maior,Não,RCA Records
TRK07909,Today Goodbye Pain,OneRepublic,Rock,2016,209179,73,777.7,0.763,0.829,0.712,0.253,0.067,0.244,111,G#,Menor,Sim,Sony Music
TRK07910,Paradise,Morgan Wallen,Country,2022,217124,43,518.3,0.496,0.63,0.05,0.427,0.504,0.22,89,C,Maior,Não,Def Jam
TRK07911,Ditto,BLACKPINK,K-Pop,2022,208518,44,513.9,0.666,0.964,0.548,0.192,0.051,0.158,105,C#,Menor,Não,RCA Records
TRK07912,Shadow Heaven,Khalid,R&B,2019,141624,76,926.0,0.79,0.386,0.281,0.054,0.04,0.237,98,D,Menor,Não,Atlantic Records
TRK07913,Bailando,Anuel AA,Reggaeton,2021,140206,100,1094.4,0.707,0.858,0.327,0.264,0.2,0.125,103,C#,Maior,Sim,Columbia Records
TRK07914,Hype Boy,EXO,K-Pop,2014,237492,71,703.0,0.756,0.987,0.384,0.433,0.143,0.082,93,D,Maior,Não,RCA Records
TRK07915,Shining Never Yours,Usher,R&B,2025,140902,59,684.6,0.95,0.525,0.51,0.321,0.163,0.361,77,B,Maior,Não,Interscope
TRK07916,Today Dance,Coldplay,Rock,2019,183100,77,991.6,0.447,0.549,0.257,0.14,0.328,0.02,117,B,Maior,Não,Atlantic Records
TRK07917,Goodbye,Justin Bieber,Pop,2012,236758,30,265.0,0.761,0.599,0.45,0.269,0.444,0.195,110,G#,Maior,Sim,Columbia Records
TRK07918,Stronger,Dua Lipa,Pop,2017,198924,58,701.2,0.817,0.487,0.405,0.473,0.337,0.32,118,D#,Menor,Não,Columbia Records
TRK07919,Suelta,Myke Towers,Reggaeton,2021,172782,71,864.4,0.865,0.79,0.611,0.211,0.059,0.172,107,A#,Maior,Não,Independent
TRK07920,Bésame,Anitta,Latin,2021,213263,52,675.7,0.734,0.99,0.629,0.302,0.298,0.261,139,A,Menor,Não,Columbia Records
TRK07921,Tears Lost,Selena Gomez,Pop,2014,218095,29,287.7,0.853,0.93,0.329,0.329,0.192,0.058,114,A,Menor,Não,RCA Records
TRK07922,Corazón Bésame,Anitta,Latin,2020,277103,71,824.2,0.708,0.695,0.796,0.098,0.183,0.168,120,C,Maior,Não,RCA Records
TRK07923,Want Soul,Nicki Minaj,Hip-Hop,2018,268072,73,895.1,0.871,0.806,0.415,0.156,0.412,0.211,104,E,Maior,Não,Columbia Records
TRK07924,Rising Light,Taylor Swift,Pop,2012,196516,46,539.9,0.646,0.839,0.519,0.067,0.063,0.112,97,A,Maior,Não,Def Jam
TRK07925,Maybe Shine Magic,Bruno Mars,Pop,2014,188803,61,663.3,0.704,0.918,0.375,0.753,0.051,0.325,144,A#,Maior,Não,Independent
